time,close,high,low,open,volumefrom,volumeto
2019-09-06,0.04206,0.04248,0.03949,0.04106,15380166.91,646889.82
2019-09-05,0.04106,0.04201,0.03716,0.03811,14713588.91,604139.96
2019-09-04,0.03811,0.03842,0.03535,0.03581,15805625.72,602352.4
2019-09-03,0.03581,0.04218,0.03517,0.04103,13715396.06,491148.33
2019-09-02,0.04103,0.04217,0.04072,0.03937,8694345.19,356728.98
2019-09-01,0.03937,0.03985,0.03917,0.03888,5413510.5,213129.91
2019-08-31,0.03888,0.03927,0.0385,0.03883,5264619.04,204688.39
2019-08-30,0.03883,0.04017,0.03825,0.0393,11008471.08,427458.93
2019-08-29,0.0393,0.04063,0.03835,0.03947,8990932.72,353343.66
2019-08-28,0.03947,0.03996,0.0386,0.04111,6561158.05,258968.91
2019-08-27,0.04111,0.04152,0.0405,0.04198,3380361.74,138966.67
2019-08-26,0.04198,0.04333,0.04156,0.04229,5277816.67,221562.74
2019-08-25,0.04229,0.04422,0.04219,0.04365,5752169.1,243259.23
2019-08-24,0.04365,0.04415,0.04162,0.043,8386380.61,366065.51
2019-08-23,0.043,0.04487,0.04237,0.04304,5309542.49,228310.33
2019-08-22,0.04304,0.04446,0.04224,0.04255,7129449.52,306851.51
2019-08-21,0.04255,0.04326,0.04164,0.04448,9196282.98,391301.84
2019-08-20,0.04448,0.04642,0.04362,0.04631,6047416.69,268989.09
2019-08-19,0.04631,0.0486,0.0462,0.04533,5167995.59,239329.88
2019-08-18,0.04533,0.04729,0.0443,0.04426,9206690.91,417339.3
2019-08-17,0.04426,0.04456,0.04191,0.04362,7058270.64,312399.06
2019-08-16,0.04362,0.04662,0.0431,0.04495,9793504.22,427192.65
2019-08-15,0.04495,0.04948,0.04309,0.04685,11486220.13,516305.59
2019-08-14,0.04685,0.04805,0.04344,0.04729,9003734.56,421824.96
2019-08-13,0.04729,0.04795,0.04501,0.04828,9528609.55,450607.95
2019-08-12,0.04828,0.04965,0.04749,0.04943,11698597.58,564808.29
2019-08-11,0.04943,0.05278,0.0492,0.05105,7914391.53,391208.37
2019-08-10,0.05105,0.05545,0.04743,0.05078,16567681.46,845780.14
2019-08-09,0.05078,0.05778,0.04651,0.04721,26630047.59,1352273.82
2019-08-08,0.04721,0.04973,0.04494,0.04586,12293779.48,580389.33
2019-08-07,0.04586,0.05388,0.04538,0.05103,9327369.33,427753.16
2019-08-06,0.05103,0.05321,0.04942,0.05349,9172735.03,468084.67
2019-08-05,0.05349,0.05987,0.05219,0.05533,7947419.36,425107.46
2019-08-04,0.05533,0.05698,0.05511,0.05551,7215527.81,399235.15
2019-08-03,0.05551,0.05735,0.05497,0.05559,7200378.56,399693.01
2019-08-02,0.05559,0.05717,0.05486,0.056,8321949.3,462617.16
2019-08-01,0.056,0.06048,0.0559,0.05771,8872166.44,496841.32
2019-07-31,0.05771,0.06134,0.05731,0.0569,9517819.7,549273.37
2019-07-30,0.0569,0.07062,0.05383,0.05362,34049143.82,1937396.28
2019-07-29,0.05362,0.05552,0.05305,0.05567,6475579.76,347220.59
2019-07-28,0.05567,0.05805,0.05385,0.05678,7705491.28,428964.7
2019-07-27,0.05678,0.06,0.05516,0.06214,9358714.33,531387.8
2019-07-26,0.06214,0.06243,0.05682,0.05979,9189154.8,571014.08
2019-07-25,0.05979,0.06285,0.05791,0.06127,15019431.26,898011.8
2019-07-24,0.06127,0.07886,0.06078,0.07016,89431862.79,5479490.23
2019-07-23,0.07016,0.07716,0.06169,0.06464,43312576.52,3038810.37
2019-07-22,0.06464,0.06691,0.05246,0.05431,29592620.82,1912867.01
2019-07-21,0.05431,0.05537,0.05283,0.0552,8788274.57,477291.19
2019-07-20,0.0552,0.0581,0.05466,0.0554,8747045.32,482836.9
2019-07-19,0.0554,0.06236,0.05403,0.06106,13687788.25,758303.47
2019-07-18,0.06106,0.06319,0.05404,0.051,15867239.3,968853.63
2019-07-17,0.051,0.05779,0.05013,0.05362,13582668.55,692716.1
2019-07-16,0.05362,0.06257,0.05334,0.06879,7177405.28,384852.47
2019-07-15,0.06879,0.08083,0.06792,0.07215,6646794.02,457232.96
2019-07-14,0.07215,0.07929,0.06612,0.08159,16137858.62,1164346.5
2019-07-13,0.08159,0.09546,0.07978,0.09013,15885487.66,1296096.94
2019-07-12,0.09013,0.1747,0.084,0.1034,73202257.38,6597719.46
2019-07-11,0.1034,0.108,0.08575,0.09377,34870183.1,3605576.93
2019-07-10,0.09377,0.1044,0.07489,0.08307,18440262.2,1729143.39
2019-07-09,0.08307,0.08445,0.07942,0.08263,3838813.5,318890.24
2019-07-08,0.08263,0.09431,0.07574,0.07493,14180746.6,1171755.09
2019-07-07,0.07493,0.07745,0.0747,0.07346,5157846.27,386477.42
2019-07-06,0.07346,0.07571,0.07267,0.07332,3422521.13,251418.4
2019-07-05,0.07332,0.07387,0.06827,0.07129,3898816.14,285861.2
2019-07-04,0.07129,0.07229,0.06326,0.07105,5434075.24,387395.22
2019-07-03,0.07105,0.0756,0.05943,0.05747,4464585.63,317208.81
2019-07-02,0.05747,0.06279,0.05498,0.06016,5287609.69,303878.93
2019-07-01,0.06016,0.06313,0.05688,0.06321,1755251.15,105595.91
2019-06-30,0.06321,0.07366,0.05858,0.06465,2973172.94,187934.26
2019-06-29,0.06465,0.06715,0.05978,0.064,1316949.93,85140.81
2019-06-28,0.064,0.07462,0.06165,0.05945,2855114.93,182727.36
2019-06-27,0.05945,0.06603,0.05555,0.06844,3998389.44,237704.25
2019-06-26,0.06844,0.08639,0.06728,0.07385,8119365.76,555689.39
2019-06-25,0.07385,0.09791,0.05964,0.05816,25765625.49,1902791.44
2019-06-24,0.05816,0.06379,0.05739,0.06025,4790822.03,278634.21
2019-06-23,0.06025,0.06264,0.05732,0.05655,3480208.75,209682.58
2019-06-22,0.05655,0.06456,0.0527,0.05917,4122319.96,233117.19
2019-06-21,0.05917,0.06826,0.05692,0.06294,6907024.73,408688.65
2019-06-20,0.06294,0.06809,0.06228,0.06496,4459471.95,280679.16
2019-06-19,0.06496,0.06933,0.06274,0.06575,4403489.13,286050.65
2019-06-18,0.06575,0.06602,0.06375,0.06675,2835544.86,186437.07
2019-06-17,0.06675,0.06955,0.06442,0.06672,3359556.5,224250.4
2019-06-16,0.06672,0.06914,0.06339,0.06791,2788834.42,186071.03
2019-06-15,0.06791,0.06932,0.06667,0.06781,1414072.55,96029.67
2019-06-14,0.06781,0.07233,0.06764,0.06827,2941232.52,199444.98
2019-06-13,0.06827,0.06836,0.06687,0.06776,2790509.39,190508.08
2019-06-12,0.06776,0.07054,0.06621,0.06833,2944988.16,199552.4
2019-06-11,0.06833,0.06864,0.06524,0.06673,2745158.43,187576.68
2019-06-10,0.06673,0.07075,0.06449,0.06321,4674923.1,311957.62
2019-06-09,0.06321,0.06398,0.06038,0.06418,4242602.97,268174.93
2019-06-08,0.06418,0.0668,0.06315,0.06434,4083651.91,262088.78
2019-06-07,0.06434,0.06714,0.06362,0.06472,2879674.89,185278.28
2019-06-06,0.06472,0.07003,0.06394,0.06482,4814981.86,311625.63
2019-06-05,0.06482,0.06965,0.06288,0.06541,6985067.87,452772.1
2019-06-04,0.06541,0.07478,0.06257,0.0766,8422532.21,550917.83
2019-06-03,0.0766,0.07993,0.07125,0.07742,6569129.26,503195.3
2019-06-02,0.07742,0.08222,0.07418,0.07264,3962511.69,306777.66
2019-06-01,0.07264,0.07452,0.06913,0.07131,2409498.66,175025.98
2019-05-31,0.07131,0.07379,0.06738,0.06762,2425705.59,172977.07
2019-05-30,0.06762,0.06853,0.06364,0.07044,3959929.56,267770.44
2019-05-29,0.07044,0.0727,0.06394,0.06644,2965690.28,208903.22
2019-05-28,0.06644,0.06836,0.06469,0.06844,1932191.8,128374.82
2019-05-27,0.06844,0.0738,0.06624,0.06964,3910618.25,267642.71
2019-05-26,0.06964,0.07609,0.06658,0.06576,1897996.08,132176.45
2019-05-25,0.06576,0.06673,0.06423,0.06381,1218934.49,80157.13
2019-05-24,0.06381,0.07037,0.06277,0.06577,2220001.39,141658.29
2019-05-23,0.06577,0.07262,0.06451,0.063,3127910.66,205722.68
2019-05-22,0.063,0.06574,0.06185,0.06533,5114469.76,322211.59
2019-05-21,0.06533,0.06923,0.06438,0.06759,2102909.58,137383.08
2019-05-20,0.06759,0.0715,0.06319,0.06768,2795334.93,188936.69
2019-05-19,0.06768,0.07783,0.06358,0.06881,3285372.84,222354.03
2019-05-18,0.06881,0.07331,0.06569,0.07401,2376069.14,163497.32
2019-05-17,0.07401,0.07866,0.05942,0.06654,2485060.08,183919.3
2019-05-16,0.06654,0.06787,0.06268,0.06907,4331787.31,288237.13
2019-05-15,0.06907,0.07153,0.06514,0.06608,3306733.69,228396.1
2019-05-14,0.06608,0.06943,0.06057,0.06542,4063165.33,268493.97
2019-05-13,0.06542,0.07447,0.06112,0.06315,2984082.34,195218.67
2019-05-12,0.06315,0.06831,0.05645,0.06717,2283588.89,144208.64
2019-05-11,0.06717,0.0763,0.06616,0.06632,2467603.51,165748.93
2019-05-10,0.06632,0.07102,0.06473,0.06801,2139954.62,141921.79
2019-05-09,0.06801,0.07252,0.06592,0.06851,2110880.39,143560.98
2019-05-08,0.06851,0.07084,0.06533,0.06832,1991825.26,136459.95
2019-05-07,0.06832,0.0735,0.06535,0.06973,2068757.07,141337.48
2019-05-06,0.06973,0.07358,0.06386,0.07191,1735313.82,121003.43
2019-05-05,0.07191,0.07393,0.07017,0.07417,2370092.29,170433.34
2019-05-04,0.07417,0.07931,0.07376,0.07635,1915181.15,142048.99
2019-05-03,0.07635,0.07865,0.07387,0.07299,2576297.65,196700.33
2019-05-02,0.07299,0.07696,0.07222,0.07303,1248525.61,91129.88
2019-05-01,0.07303,0.07632,0.07093,0.07373,1714912.73,125240.08
2019-04-30,0.07373,0.07507,0.06886,0.07291,1496312.15,110323.09
2019-04-29,0.07291,0.07354,0.07197,0.07292,2790782.54,203475.95
2019-04-28,0.07292,0.07439,0.07223,0.07275,1419814.26,103532.86
2019-04-27,0.07285,0.07311,0.06981,0.07066,1887710.34,137519.7
2019-04-26,0.07066,0.0749,0.06815,0.07377,3126002.18,220883.31
2019-04-25,0.07377,0.08111,0.06608,0.07004,2956344.2,218089.51
2019-04-24,0.07004,0.07762,0.0666,0.0781,2957488.71,207142.51
2019-04-23,0.0781,0.08403,0.0755,0.08157,2903048.56,226728.09
2019-04-22,0.08157,0.08513,0.07811,0.08293,3339413.0,272395.92
2019-04-21,0.08293,0.09158,0.08155,0.08682,3266867.53,270921.32
2019-04-20,0.08682,0.09289,0.08272,0.0834,4533872.74,393630.83
2019-04-19,0.0834,0.08632,0.08203,0.08485,2621961.49,218671.59
2019-04-18,0.08485,0.08776,0.08331,0.08425,3126248.55,265262.19
2019-04-17,0.08425,0.0875,0.08022,0.08492,3303927.83,278355.92
2019-04-16,0.08492,0.09456,0.07678,0.07783,5546892.98,471042.15
2019-04-15,0.07783,0.08382,0.07475,0.08492,3793758.2,295268.2
2019-04-14,0.08492,0.08797,0.0796,0.08388,5489150.25,466138.64
2019-04-13,0.08388,0.08769,0.06818,0.07719,13334714.92,1118515.89
2019-04-12,0.07719,0.1077,0.07434,0.08466,16904257.44,1304839.63
2019-04-11,0.08466,0.08906,0.06492,0.07579,15333906.41,1298168.52
2019-04-10,0.07579,0.07579,0.0559,0.05524,11035033.61,836345.2
2019-04-09,0.05524,0.06086,0.05279,0.05585,3401427.87,187894.88
2019-04-08,0.05585,0.05876,0.05231,0.05373,3995939.25,223173.21
2019-04-07,0.05373,0.05555,0.04775,0.04734,2585112.29,138898.08
2019-04-06,0.04734,0.05502,0.04506,0.04906,2126876.61,100686.34
2019-04-05,0.04906,0.05895,0.04507,0.04584,8488240.03,416433.06
2019-04-04,0.04584,0.05007,0.04162,0.04768,3640244.5,166868.81
2019-04-03,0.04768,0.054,0.04439,0.05088,3588232.01,171086.9
2019-04-02,0.05088,0.05618,0.04583,0.044,3365887.1,171256.34
2019-04-01,0.044,0.04795,0.04317,0.04462,2307742.83,101540.68
2019-03-31,0.04462,0.04738,0.04281,0.04719,1175289.95,52441.44
2019-03-30,0.04719,0.04765,0.04493,0.04687,1499926.6,70781.54
2019-03-29,0.04687,0.05875,0.04543,0.04965,4580788.79,214701.57
2019-03-28,0.04965,0.05494,0.04888,0.0545,2683210.12,133221.38
2019-03-27,0.0545,0.05859,0.0507,0.05011,3343433.75,182217.14
2019-03-26,0.05011,0.0546,0.0494,0.05298,3069888.56,153832.12
2019-03-25,0.05298,0.06436,0.05216,0.06478,10342723.29,547957.48
2019-03-24,0.06478,0.06878,0.06391,0.06716,1109700.94,71886.43
2019-03-23,0.06716,0.07562,0.06608,0.06781,1653773.25,111067.41
2019-03-22,0.06781,0.06785,0.06253,0.06779,2590913.83,175689.87
2019-03-21,0.06779,0.07123,0.06155,0.0714,2631314.97,178376.84
2019-03-20,0.0714,0.08479,0.06754,0.08266,5037919.05,359707.42
2019-03-19,0.08266,0.08451,0.06575,0.06805,8228463.02,680164.75
2019-03-18,0.06805,0.086,0.06542,0.06905,26663291.46,1814436.98
2019-03-17,0.06905,0.08464,0.06453,0.08525,433894422.64,29960409.88
2019-03-16,0.08525,0.104,0.07889,0.1012,58152946.43,4957538.68
2019-03-15,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-14,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-13,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-12,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-11,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-10,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-09,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-08,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-07,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-06,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-05,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-04,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-03,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-02,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-28,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-27,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-26,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-25,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-24,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-23,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-22,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-21,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-20,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-19,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-18,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-17,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-16,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-15,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-14,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-13,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-12,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-11,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-10,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-09,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-08,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-07,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-06,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-05,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-04,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-03,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-02,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-31,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-30,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-29,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-28,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-27,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-26,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-25,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-24,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-23,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-22,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-21,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-20,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-19,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-18,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-17,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-16,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-15,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-14,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-13,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-12,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-11,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-10,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-09,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-08,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-07,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-06,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-05,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-31,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-29,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-28,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-26,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-25,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-24,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-23,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-22,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-21,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-20,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-19,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-18,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-17,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-16,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-15,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-14,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-13,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-12,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-11,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-10,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-09,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-08,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-07,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-06,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-05,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-04,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-03,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-30,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-29,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-28,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-27,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-26,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-25,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-24,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-23,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-22,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-21,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-20,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-19,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-18,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-17,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-16,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-15,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-14,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-13,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-12,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-11,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-10,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-09,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-08,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-07,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-06,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-05,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-04,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-03,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-02,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-31,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-30,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-29,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-28,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-27,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-26,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-25,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-24,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-23,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-22,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-21,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-20,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-19,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-18,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-17,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-16,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-15,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-14,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-13,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-12,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-11,0.0,0.0,0.0,0.0,0.0,0.0
